S_No,index,Time,Date,Date2,season,yr,mnth,day,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,https://archive.ics.uci.edu/ml/datasets/bike+sharing+dataset
3921,3827,13/6/2011 8:00,13/6/2011,164,2,0,6,13,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432,476,
3922,3828,13/6/2011 9:00,13/6/2011,164,2,0,6,13,9,0,1,1,1,0.62,0.6212,0.46,0.3582,35,189,224,
3923,3829,13/6/2011 10:00,13/6/2011,164,2,0,6,13,10,0,1,1,1,0.64,0.6212,0.41,0.3284,38,80,118,
3924,3830,13/6/2011 11:00,13/6/2011,164,2,0,6,13,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106,159,
3925,3831,13/6/2011 12:00,13/6/2011,164,2,0,6,13,12,0,1,1,1,0.66,0.6212,0.41,0.2836,35,161,196,
3926,3832,13/6/2011 13:00,13/6/2011,164,2,0,6,13,13,0,1,1,1,0.7,0.6364,0.37,0,53,174,227,
3927,3833,13/6/2011 14:00,13/6/2011,164,2,0,6,13,14,0,1,1,1,0.7,0.6364,0.34,0.2537,55,145,200,
3928,3834,13/6/2011 15:00,13/6/2011,164,2,0,6,13,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127,185,
3929,3835,13/6/2011 16:00,13/6/2011,164,2,0,6,13,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326,
3930,3836,13/6/2011 17:00,13/6/2011,164,2,0,6,13,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529,601,
3931,3837,13/6/2011 18:00,13/6/2011,164,2,0,6,13,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510,586,
3932,3838,13/6/2011 19:00,13/6/2011,164,2,0,6,13,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423,
3933,3839,13/6/2011 20:00,13/6/2011,164,2,0,6,13,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331,
3934,3840,13/6/2011 21:00,13/6/2011,164,2,0,6,13,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218,
3935,3841,13/6/2011 22:00,13/6/2011,164,2,0,6,13,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114,134,
3936,3842,13/6/2011 23:00,13/6/2011,164,2,0,6,13,23,0,1,1,1,0.62,0.6212,0.46,0.194,14,75,89,
3937,3843,14/6/2011 0:00,14/6/2011,165,2,0,6,14,0,0,2,1,1,0.6,0.6212,0.49,0.194,13,18,31,
3938,3844,14/6/2011 1:00,14/6/2011,165,2,0,6,14,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10,13,
3939,3845,14/6/2011 2:00,14/6/2011,165,2,0,6,14,2,0,2,1,1,0.6,0.6212,0.49,0.2836,2,8,10,
3940,3846,14/6/2011 3:00,14/6/2011,165,2,0,6,14,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1,2,
3941,3847,14/6/2011 4:00,14/6/2011,165,2,0,6,14,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0,3,3,
3942,3848,14/6/2011 5:00,14/6/2011,165,2,0,6,14,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23,26,
3943,3849,14/6/2011 6:00,14/6/2011,165,2,0,6,14,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107,113,
3944,3850,14/6/2011 7:00,14/6/2011,165,2,0,6,14,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365,
3945,3851,14/6/2011 8:00,14/6/2011,165,2,0,6,14,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441,486,
3946,3852,14/6/2011 9:00,14/6/2011,165,2,0,6,14,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193,
3947,3853,14/6/2011 10:00,14/6/2011,165,2,0,6,14,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97,130,
3948,3854,14/6/2011 11:00,14/6/2011,165,2,0,6,14,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103,143,
3949,3855,14/6/2011 12:00,14/6/2011,165,2,0,6,14,12,0,2,1,1,0.64,0.6212,0.41,0.3582,30,139,169,
3950,3856,14/6/2011 13:00,14/6/2011,165,2,0,6,14,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176,209,
3951,3857,14/6/2011 14:00,14/6/2011,165,2,0,6,14,14,0,2,1,2,0.64,0.6212,0.47,0.194,41,118,159,
3952,3858,14/6/2011 15:00,14/6/2011,165,2,0,6,14,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136,178,
3953,3859,14/6/2011 16:00,14/6/2011,165,2,0,6,14,16,0,2,1,1,0.68,0.6364,0.41,0.194,51,279,330,
3954,3860,14/6/2011 17:00,14/6/2011,165,2,0,6,14,17,0,2,1,3,0.64,0.6212,0.5,0.2836,85,484,569,
3955,3861,14/6/2011 18:00,14/6/2011,165,2,0,6,14,18,0,2,1,1,0.62,0.6212,0.51,0.3284,65,473,538,
3956,3862,14/6/2011 19:00,14/6/2011,165,2,0,6,14,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335,386,
3957,3863,14/6/2011 20:00,14/6/2011,165,2,0,6,14,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237,297,
3958,3864,14/6/2011 21:00,14/6/2011,165,2,0,6,14,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206,243,
3959,3865,14/6/2011 22:00,14/6/2011,165,2,0,6,14,22,0,2,1,1,0.58,0.5455,0.6,0.2239,29,159,188,
3960,3866,14/6/2011 23:00,14/6/2011,165,2,0,6,14,23,0,2,1,1,0.56,0.5303,0.68,0.2239,19,91,110,
3961,3867,15/6/2011 0:00,15/6/2011,166,2,0,6,15,0,0,3,1,1,0.56,0.5303,0.64,0.3582,8,44,52,
3962,3868,15/6/2011 1:00,15/6/2011,166,2,0,6,15,1,0,3,1,1,0.54,0.5152,0.64,0.2836,0,14,14,
3963,3869,15/6/2011 2:00,15/6/2011,166,2,0,6,15,2,0,3,1,1,0.52,0.5,0.63,0.2239,0,9,9,
3964,3870,15/6/2011 3:00,15/6/2011,166,2,0,6,15,3,0,3,1,1,0.5,0.4848,0.68,0.2537,0,1,1,
3965,3871,15/6/2011 4:00,15/6/2011,166,2,0,6,15,4,0,3,1,1,0.5,0.4848,0.63,0.2836,0,4,4,
3966,3872,15/6/2011 5:00,15/6/2011,166,2,0,6,15,5,0,3,1,1,0.48,0.4697,0.67,0.2836,1,20,21,
3967,3873,15/6/2011 6:00,15/6/2011,166,2,0,6,15,6,0,3,1,1,0.5,0.4848,0.63,0.2537,11,110,121,
3968,3874,15/6/2011 7:00,15/6/2011,166,2,0,6,15,7,0,3,1,1,0.54,0.5152,0.6,0.1343,22,348,370,
3969,3875,15/6/2011 8:00,15/6/2011,166,2,0,6,15,8,0,3,1,1,0.58,0.5455,0.53,0.1343,53,445,498,
3970,3876,15/6/2011 9:00,15/6/2011,166,2,0,6,15,9,0,3,1,1,0.6,0.6212,0.49,0,22,185,207,
3971,3877,15/6/2011 10:00,15/6/2011,166,2,0,6,15,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135,
3972,3878,15/6/2011 11:00,15/6/2011,166,2,0,6,15,11,0,3,1,1,0.68,0.6364,0.36,0,49,115,164,
3973,3879,15/6/2011 12:00,15/6/2011,166,2,0,6,15,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178,211,
3974,3880,15/6/2011 13:00,15/6/2011,166,2,0,6,15,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189,
3975,3881,15/6/2011 14:00,15/6/2011,166,2,0,6,15,14,0,3,1,1,0.74,0.6515,0.28,0,50,128,178,
3976,3882,15/6/2011 15:00,15/6/2011,166,2,0,6,15,15,0,3,1,1,0.76,0.6667,0.27,0,33,131,164,
3977,3883,15/6/2011 16:00,15/6/2011,166,2,0,6,15,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265,312,
3978,3884,15/6/2011 17:00,15/6/2011,166,2,0,6,15,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555,638,
3979,3885,15/6/2011 18:00,15/6/2011,166,2,0,6,15,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527,607,
3980,3886,15/6/2011 19:00,15/6/2011,166,2,0,6,15,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416,
3981,3887,15/6/2011 20:00,15/6/2011,166,2,0,6,15,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330,
3982,3888,15/6/2011 21:00,15/6/2011,166,2,0,6,15,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209,257,
3983,3889,15/6/2011 22:00,15/6/2011,166,2,0,6,15,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144,175,
3984,3890,15/6/2011 23:00,15/6/2011,166,2,0,6,15,23,0,3,1,1,0.62,0.6212,0.53,0,17,90,107,
3985,3891,16/6/2011 0:00,16/6/2011,167,2,0,6,16,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38,47,
3986,3892,16/6/2011 1:00,16/6/2011,167,2,0,6,16,1,0,4,1,1,0.58,0.5455,0.6,0,4,13,17,
3987,3893,16/6/2011 2:00,16/6/2011,167,2,0,6,16,2,0,4,1,1,0.6,0.6212,0.56,0.0896,1,4,5,
3988,3894,16/6/2011 3:00,16/6/2011,167,2,0,6,16,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0,4,4,
3989,3895,16/6/2011 4:00,16/6/2011,167,2,0,6,16,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6,6,
3990,3896,16/6/2011 5:00,16/6/2011,167,2,0,6,16,5,0,4,1,1,0.6,0.6061,0.64,0.194,7,18,25,
3991,3897,16/6/2011 6:00,16/6/2011,167,2,0,6,16,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112,
3992,3898,16/6/2011 7:00,16/6/2011,167,2,0,6,16,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172,188,
3993,3899,16/6/2011 8:00,16/6/2011,167,2,0,6,16,8,0,4,1,2,0.6,0.5909,0.69,0.1343,24,364,388,
3994,3900,16/6/2011 9:00,16/6/2011,167,2,0,6,16,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232,261,
3995,3901,16/6/2011 10:00,16/6/2011,167,2,0,6,16,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103,121,
3996,3902,16/6/2011 11:00,16/6/2011,167,2,0,6,16,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117,150,
3997,3903,16/6/2011 12:00,16/6/2011,167,2,0,6,16,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165,206,
3998,3904,16/6/2011 13:00,16/6/2011,167,2,0,6,16,13,0,4,1,2,0.72,0.6667,0.54,0.2537,37,114,151,
3999,3905,16/6/2011 14:00,16/6/2011,167,2,0,6,16,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114,153,
4000,3906,16/6/2011 15:00,16/6/2011,167,2,0,6,16,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159,
4001,3907,16/6/2011 16:00,16/6/2011,167,2,0,6,16,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258,294,
4002,3908,16/6/2011 17:00,16/6/2011,167,2,0,6,16,17,0,4,1,2,0.64,0.5909,0.78,0.1045,42,230,272,
4003,3909,16/6/2011 18:00,16/6/2011,167,2,0,6,16,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325,
4004,3910,16/6/2011 19:00,16/6/2011,167,2,0,6,16,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327,
4005,3911,16/6/2011 20:00,16/6/2011,167,2,0,6,16,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176,201,
4006,3912,16/6/2011 21:00,16/6/2011,167,2,0,6,16,21,0,4,1,3,0.62,0.5758,0.83,0.2537,34,154,188,
4007,3913,16/6/2011 22:00,16/6/2011,167,2,0,6,16,22,0,4,1,3,0.62,0.5758,0.83,0.2537,24,127,151,
4008,3914,16/6/2011 23:00,16/6/2011,167,2,0,6,16,23,0,4,1,3,0.6,0.5606,0.83,0.2537,2,14,16,
4009,3915,17/6/2011 0:00,17/6/2011,168,2,0,6,17,0,0,5,1,1,0.56,0.5303,0.88,0.0896,3,21,24,
4010,3916,17/6/2011 1:00,17/6/2011,168,2,0,6,17,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19,23,
4011,3917,17/6/2011 2:00,17/6/2011,168,2,0,6,17,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11,13,
4012,3918,17/6/2011 3:00,17/6/2011,168,2,0,6,17,3,0,5,1,1,0.56,0.5303,0.94,0.1045,1,5,6,
4013,3919,17/6/2011 4:00,17/6/2011,168,2,0,6,17,4,0,5,1,1,0.54,0.5152,0.94,0.1343,1,5,6,
4014,3920,17/6/2011 5:00,17/6/2011,168,2,0,6,17,5,0,5,1,1,0.54,0.5152,1,0,1,12,13,
4015,3921,17/6/2011 6:00,17/6/2011,168,2,0,6,17,6,0,5,1,1,0.56,0.5303,0.94,0,8,89,97,
4016,3922,17/6/2011 7:00,17/6/2011,168,2,0,6,17,7,0,5,1,1,0.6,0.5606,0.83,0,25,225,250,
4017,3923,17/6/2011 8:00,17/6/2011,168,2,0,6,17,8,0,5,1,2,0.6,0.5606,0.83,0,28,426,454,
4018,3924,17/6/2011 9:00,17/6/2011,168,2,0,6,17,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224,
4019,3925,17/6/2011 10:00,17/6/2011,168,2,0,6,17,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126,170,
4020,3926,17/6/2011 11:00,17/6/2011,168,2,0,6,17,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181,
4021,3927,17/6/2011 12:00,17/6/2011,168,2,0,6,17,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194,243,
4022,3928,17/6/2011 13:00,17/6/2011,168,2,0,6,17,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204,
4023,3929,17/6/2011 14:00,17/6/2011,168,2,0,6,17,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215,
4024,3930,17/6/2011 15:00,17/6/2011,168,2,0,6,17,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181,243,
4025,3931,17/6/2011 16:00,17/6/2011,168,2,0,6,17,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355,
4026,3932,17/6/2011 17:00,17/6/2011,168,2,0,6,17,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552,
4027,3933,17/6/2011 18:00,17/6/2011,168,2,0,6,17,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450,
4028,3934,17/6/2011 19:00,17/6/2011,168,2,0,6,17,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275,328,
4029,3935,17/6/2011 20:00,17/6/2011,168,2,0,6,17,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232,
4030,3936,17/6/2011 21:00,17/6/2011,168,2,0,6,17,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208,
4031,3937,17/6/2011 22:00,17/6/2011,168,2,0,6,17,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175,
4032,3938,17/6/2011 23:00,17/6/2011,168,2,0,6,17,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178,
4033,3939,18/6/2011 0:00,18/6/2011,169,2,0,6,18,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104,
4034,3940,18/6/2011 1:00,18/6/2011,169,2,0,6,18,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80,95,
4035,3941,18/6/2011 2:00,18/6/2011,169,2,0,6,18,2,0,6,0,1,0.6,0.5455,0.88,0,16,37,53,
4036,3942,18/6/2011 3:00,18/6/2011,169,2,0,6,18,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16,20,
4037,3943,18/6/2011 4:00,18/6/2011,169,2,0,6,18,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4,5,
4038,3944,18/6/2011 5:00,18/6/2011,169,2,0,6,18,5,0,6,0,1,0.62,0.5758,0.83,0,1,6,7,
4039,3945,18/6/2011 6:00,18/6/2011,169,2,0,6,18,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18,27,
4040,3946,18/6/2011 7:00,18/6/2011,169,2,0,6,18,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45,57,
4041,3947,18/6/2011 8:00,18/6/2011,169,2,0,6,18,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131,
4042,3948,18/6/2011 9:00,18/6/2011,169,2,0,6,18,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218,
4043,3949,18/6/2011 10:00,18/6/2011,169,2,0,6,18,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244,
4044,3950,18/6/2011 11:00,18/6/2011,169,2,0,6,18,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404,
4045,3951,18/6/2011 12:00,18/6/2011,169,2,0,6,18,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420,
4046,3952,18/6/2011 13:00,18/6/2011,169,2,0,6,18,13,0,6,0,1,0.76,0.697,0.55,0,135,192,327,
4047,3953,18/6/2011 14:00,18/6/2011,169,2,0,6,18,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196,334,
4048,3954,18/6/2011 15:00,18/6/2011,169,2,0,6,18,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214,367,
4049,3955,18/6/2011 16:00,18/6/2011,169,2,0,6,18,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275,468,
4050,3956,18/6/2011 17:00,18/6/2011,169,2,0,6,18,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449,
4051,3957,18/6/2011 18:00,18/6/2011,169,2,0,6,18,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263,381,
4052,3958,18/6/2011 19:00,18/6/2011,169,2,0,6,18,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227,326,
4053,3959,18/6/2011 20:00,18/6/2011,169,2,0,6,18,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127,188,
4054,3960,18/6/2011 21:00,18/6/2011,169,2,0,6,18,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125,183,
4055,3961,18/6/2011 22:00,18/6/2011,169,2,0,6,18,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105,161,
4056,3962,18/6/2011 23:00,18/6/2011,169,2,0,6,18,23,0,6,0,2,0.72,0.6818,0.62,0,53,97,150,
4057,3963,19/6/2011 0:00,19/6/2011,170,2,0,6,19,0,0,0,0,1,0.7,0.6515,0.65,0,18,71,89,
4058,3964,19/6/2011 1:00,19/6/2011,170,2,0,6,19,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76,
4059,3965,19/6/2011 2:00,19/6/2011,170,2,0,6,19,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72,
4060,3966,19/6/2011 3:00,19/6/2011,170,2,0,6,19,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16,30,
4061,3967,19/6/2011 4:00,19/6/2011,170,2,0,6,19,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10,17,
4062,3968,19/6/2011 5:00,19/6/2011,170,2,0,6,19,5,0,0,0,2,0.66,0.6061,0.78,0,7,12,19,
4063,3969,19/6/2011 6:00,19/6/2011,170,2,0,6,19,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33,
4064,3970,19/6/2011 7:00,19/6/2011,170,2,0,6,19,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71,
4065,3971,19/6/2011 8:00,19/6/2011,170,2,0,6,19,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84,
4066,3972,19/6/2011 9:00,19/6/2011,170,2,0,6,19,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111,169,
4067,3973,19/6/2011 10:00,19/6/2011,170,2,0,6,19,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244,
4068,3974,19/6/2011 11:00,19/6/2011,170,2,0,6,19,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377,
4069,3975,19/6/2011 12:00,19/6/2011,170,2,0,6,19,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396,
4070,3976,19/6/2011 13:00,19/6/2011,170,2,0,6,19,13,0,0,0,2,0.74,0.6667,0.51,0,149,214,363,
4071,3977,19/6/2011 14:00,19/6/2011,170,2,0,6,19,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317,
4072,3978,19/6/2011 15:00,19/6/2011,170,2,0,6,19,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216,362,
4073,3979,19/6/2011 16:00,19/6/2011,170,2,0,6,19,16,0,0,0,2,0.76,0.6818,0.48,0,121,257,378,
4074,3980,19/6/2011 17:00,19/6/2011,170,2,0,6,19,17,0,0,0,1,0.74,0.6667,0.51,0,159,238,397,
4075,3981,19/6/2011 18:00,19/6/2011,170,2,0,6,19,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218,296,
4076,3982,19/6/2011 19:00,19/6/2011,170,2,0,6,19,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311,
4077,3983,19/6/2011 20:00,19/6/2011,170,2,0,6,19,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232,
4078,3984,19/6/2011 21:00,19/6/2011,170,2,0,6,19,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167,
4079,3985,19/6/2011 22:00,19/6/2011,170,2,0,6,19,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152,
4080,3986,19/6/2011 23:00,19/6/2011,170,2,0,6,19,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78,92,
4081,3987,20/6/2011 0:00,20/6/2011,171,2,0,6,20,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26,
4082,3988,20/6/2011 1:00,20/6/2011,171,2,0,6,20,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3,12,
4083,3989,20/6/2011 2:00,20/6/2011,171,2,0,6,20,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2,
4084,3990,20/6/2011 3:00,20/6/2011,171,2,0,6,20,3,0,1,1,3,0.64,0.5758,0.89,0,1,0,1,
4085,3991,20/6/2011 4:00,20/6/2011,171,2,0,6,20,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2,3,
4086,3992,20/6/2011 5:00,20/6/2011,171,2,0,6,20,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0,3,3,
4087,3993,20/6/2011 6:00,20/6/2011,171,2,0,6,20,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25,26,
4088,3994,20/6/2011 7:00,20/6/2011,171,2,0,6,20,7,0,1,1,3,0.56,0.5303,0.88,0.194,0,46,46,
4089,3995,20/6/2011 8:00,20/6/2011,171,2,0,6,20,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209,221,
4090,3996,20/6/2011 9:00,20/6/2011,171,2,0,6,20,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200,219,
4091,3997,20/6/2011 10:00,20/6/2011,171,2,0,6,20,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,91,
4092,3998,20/6/2011 11:00,20/6/2011,171,2,0,6,20,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,94,
4093,3999,20/6/2011 12:00,20/6/2011,171,2,0,6,20,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129,162,
4094,4000,20/6/2011 13:00,20/6/2011,171,2,0,6,20,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,179,
4095,4001,20/6/2011 14:00,20/6/2011,171,2,0,6,20,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,175,
4096,4002,20/6/2011 15:00,20/6/2011,171,2,0,6,20,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,205,
4097,4003,20/6/2011 16:00,20/6/2011,171,2,0,6,20,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299,
4098,4004,20/6/2011 17:00,20/6/2011,171,2,0,6,20,17,0,1,1,1,0.7,0.6515,0.54,0,81,484,565,
4099,4005,20/6/2011 18:00,20/6/2011,171,2,0,6,20,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,538,
4100,4006,20/6/2011 19:00,20/6/2011,171,2,0,6,20,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431,
4101,4007,20/6/2011 20:00,20/6/2011,171,2,0,6,20,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316,
4102,4008,20/6/2011 21:00,20/6/2011,171,2,0,6,20,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206,
4103,4009,20/6/2011 22:00,20/6/2011,171,2,0,6,20,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,130,
4104,4010,20/6/2011 23:00,20/6/2011,171,2,0,6,20,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50,60,
4105,4011,21/6/2011 0:00,21/6/2011,172,3,0,6,21,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33,
4106,4012,21/6/2011 1:00,21/6/2011,172,3,0,6,21,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14,
4107,4013,21/6/2011 2:00,21/6/2011,172,3,0,6,21,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,6,
4108,4014,21/6/2011 3:00,21/6/2011,172,3,0,6,21,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,2,
4109,4015,21/6/2011 4:00,21/6/2011,172,3,0,6,21,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7,9,
4110,4016,21/6/2011 5:00,21/6/2011,172,3,0,6,21,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22,25,
4111,4017,21/6/2011 6:00,21/6/2011,172,3,0,6,21,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107,115,
4112,4018,21/6/2011 7:00,21/6/2011,172,3,0,6,21,7,0,2,1,2,0.6,0.5152,0.94,0,21,288,309,
4113,4019,21/6/2011 8:00,21/6/2011,172,3,0,6,21,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,401,
4114,4020,21/6/2011 9:00,21/6/2011,172,3,0,6,21,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243,275,
4115,4021,21/6/2011 10:00,21/6/2011,172,3,0,6,21,10,0,2,1,2,0.64,0.5758,0.83,0.194,41,120,161,
4116,4022,21/6/2011 11:00,21/6/2011,172,3,0,6,21,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171,
4117,4023,21/6/2011 12:00,21/6/2011,172,3,0,6,21,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189,
4118,4024,21/6/2011 13:00,21/6/2011,172,3,0,6,21,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207,
4119,4025,21/6/2011 14:00,21/6/2011,172,3,0,6,21,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,152,
4120,4026,21/6/2011 15:00,21/6/2011,172,3,0,6,21,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170,
4121,4027,21/6/2011 16:00,21/6/2011,172,3,0,6,21,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,335,
4122,4028,21/6/2011 17:00,21/6/2011,172,3,0,6,21,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,572,
